collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
283d65eb-dd53-496d-adb7-7570c7caa443,8e10f1c4-8e98-41e5-b65f-8cd89a887122,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8e10f1c4-8e98-41e5-b65f-8cd89a887122,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8e10f1c4-8e98-41e5-b65f-8cd89a887122,60-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,29-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8ba5453f-7fab-4702-a3a6-4021b1f31a7a,60-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,choroid plexus epithelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,88a01d4a-5197-45be-b5ae-e019aef43376,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,8039c63d-08b0-4fc9-af0f-5b57f08ca0da,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,7db0c178-b0a4-442f-ba54-e9e1633a84bb,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,7d3ab174-e433-40fc-a352-6fe71b1a19f9,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,29-year-old human stage,normal,Homo sapiens,X,Bergmann glial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,42-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,7cd3c321-e487-4b51-a8af-9bf671b59fe5,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,29-year-old human stage,normal,Homo sapiens,X,Bergmann glial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,42-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,choroid plexus epithelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,7c1c3d47-3166-43e5-9a95-65ceb2d45f78,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,7b316f62-7fa0-4b95-bac9-e90866038a85,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,7a0a8891-9a22-4549-a55b-c2aca23c3a2a,29-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7a0a8891-9a22-4549-a55b-c2aca23c3a2a,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7a0a8891-9a22-4549-a55b-c2aca23c3a2a,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,7a0a8891-9a22-4549-a55b-c2aca23c3a2a,60-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,77c1c785-809f-4065-8c54-6a0170783256,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,29-year-old human stage,normal,Homo sapiens,X,Bergmann glial cell
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,42-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,choroid plexus epithelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,77044335-0ac5-4406-9b3f-8cdd3656d67b,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,choroid plexus epithelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,715327a6-7978-4896-ba91-69d6b04dbbfb,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,29-year-old human stage,normal,Homo sapiens,X,Bergmann glial cell
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,42-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,choroid plexus epithelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,70e4f35b-c98c-45a1-9aa9-2053b07315dd,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,700aed19-c16e-4ba8-9191-07da098a8626,29-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,700aed19-c16e-4ba8-9191-07da098a8626,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,700aed19-c16e-4ba8-9191-07da098a8626,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,700aed19-c16e-4ba8-9191-07da098a8626,60-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,6ed0bb6c-a9e3-4ba6-9436-7c8fd4e206f0,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,6dafb698-7a53-4699-ad13-1b5e2c164be7,29-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,6dafb698-7a53-4699-ad13-1b5e2c164be7,42-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,6dafb698-7a53-4699-ad13-1b5e2c164be7,50-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,6538ce1b-7949-405f-b01c-a2c3e876baee,29-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,6538ce1b-7949-405f-b01c-a2c3e876baee,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,6538ce1b-7949-405f-b01c-a2c3e876baee,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,6538ce1b-7949-405f-b01c-a2c3e876baee,60-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,29-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,64f4ad90-a422-400a-944d-4ce0f39594a7,50-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
283d65eb-dd53-496d-adb7-7570c7caa443,64767efb-49b0-4562-a1bd-e619a5d9db41,50-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,64767efb-49b0-4562-a1bd-e619a5d9db41,50-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,64767efb-49b0-4562-a1bd-e619a5d9db41,50-year-old human stage,normal,Homo sapiens,X,endothelial cell
