,Key,Count
2848,1950088661,1
2849,https://datasets.cellxgene.cziscience.com/1b9f5e3e-d96b-43d0-a33f-53adcc5e6457.rds,1
2850,1428957427,1
2851,https://datasets.cellxgene.cziscience.com/5db0ea87-8579-46f9-a25c-6ec968d293e7.h5ad,1
2852,1411494673,1
2853,https://datasets.cellxgene.cziscience.com/5db0ea87-8579-46f9-a25c-6ec968d293e7.rds,1
2854,Vázquez-García,1
2855,Ignacio,2
2856,Uhlitz,1
2857,Ceglia,1
2858,Nicholas,13
2859,Jamie L. P.,1
2860,Michelle,11
2861,Mohibullah,1
2862,Neeman,1
2863,Niyazov,1
2864,Juliana,2
2865,Ruiz,5
2866,Arvin Eric B.,1
2867,Boehm,1
2868,Bojilova,1
2869,Viktoria,2
2870,Fong,6
2871,Christopher J.,1
2872,Funnell,1
2873,Tyler,3
2874,Grewal,1
2875,Diljot,1
2876,Havasov,1
2877,Eliyahu,1
2878,Leung,1
2879,Pasha,1
2880,Arfath,1
2881,Patel,7
2882,Druv M.,1
2883,Pourmaleki,1
2884,Maryam,1
2885,Rusk,1
2886,Nicole,7
2887,Shi,1
2888,Hongyu,2
2889,Vanguri,1
2890,Rami,1
2891,Marc J.,1
2892,Allen W.,1
2893,Broach,1
2894,Vance,1
2895,Chi,2
2896,Dennis S.,1
2897,Da Cruz Paula,1
2898,Arnaud,1
2899,Gardner,6
2900,Ginger J.,1
2901,Sarah H.,1
2902,Lennon,1
2903,Matthew,15
2904,Long Roche,1
2905,Kara,1
2906,Sonoda,1
2907,Yukio,1
2908,Zivanovic,1
2909,Oliver,11
2910,Kundra,1
2911,Ritika,1
2912,Viale,1
2913,Agnes,1
2914,Derakhshan,1
2915,Fatemeh N.,1
2916,Geneslaw,1
2917,Luke,7
2918,Issa Bhaloo,1
2919,Shirin,1
2920,Maroldi,1
2921,Ana,2
2922,Nunez,1
2923,Rahelly,1
2924,Pareja,1
2925,Fresia,1
2926,Stylianou,1
2927,Anthe,1
2928,Vahdatinia,1
2929,Mahsa,1
2930,Bykov,1
2931,Yonina,1
2932,Grisham,1
2933,Rachel N.,1
2934,Ying L.,1
2935,Lakhman,1
2936,Yulia,1
2937,Nikolovski,1
2938,Ines,1
2939,Kelly,7
2940,Jianjiong,1
2941,Schietinger,1
2942,Hollmann,2
2943,Travis J.,2
2944,Bakhoum,3
2945,Samuel F.,2
2946,Soslow,1
2947,Robert A.,1
2948,Ellenson,1
2949,Lora H.,1
2950,Abu-Rustum,1
2951,Nadeem R.,1
2952,Aghajanian,1
2953,Carol,2
2954,Friedman,2
2955,Claire F.,1
2956,McPherson,1
2957,Weigelt,1
2958,Britta,2
2959,Zamarin,1
2960,Dmitriy,1
2961,Shah,1
2962,Sohrab P.,1
2963,18471440,1
2964,https://datasets.cellxgene.cziscience.com/76c450d5-190e-40cc-823d-414268bc2072.h5ad,1
2965,14763027,1
2966,https://datasets.cellxgene.cziscience.com/76c450d5-190e-40cc-823d-414268bc2072.rds,1
2967,fibroblast of connective tissue of prostate,7
2968,CL:1000299,7
2969,smooth muscle cell of prostate,11
2970,CL:1000487,11
2971,peripheral zone of prostate,10
2972,UBERON:8410026,10
2973,transition zone of prostate,10
2974,UBERON:8410025,10
2975,194732354,1
2976,https://datasets.cellxgene.cziscience.com/c820e883-adab-4030-b70c-0d760365c4fc.h5ad,1
2977,182192611,1
2978,https://datasets.cellxgene.cziscience.com/c820e883-adab-4030-b70c-0d760365c4fc.rds,1
2979,basal cell of prostate epithelium,13
2980,CL:0002341,13
2981,epithelial cell of urethra,6
2982,CL:1000296,6
2983,luminal cell of prostate epithelium,14
2984,CL:0002340,14
2985,225075878,1
2986,https://datasets.cellxgene.cziscience.com/95681966-b56c-4efa-af85-d0b7742aee98.h5ad,1
2987,212006087,1
2988,https://datasets.cellxgene.cziscience.com/95681966-b56c-4efa-af85-d0b7742aee98.rds,1
2989,prostate gland microvascular endothelial cell,5
2990,CL:2000059,5
2991,Henry,5
2992,Gervaise H.,2
2993,Malewska,3
2994,Alicia,3
2995,Diya B.,2
2996,Malladi,3
2997,Venkat S.,2
2998,Jeon,1
2999,Torrealba,1
3000,Ryan J.,2
3001,Gahan,3
3002,Jeffrey C.,4
3003,Raj,1
3004,Ganesh V.,1
3005,Roehrborn,3
3006,Claus G.,2
3007,Hon,1
3008,Gary C.,1
3009,MacConmara,1
3010,Malcolm P.,1
3011,Reese,3
3012,Hutchinson,3
3013,Ryan C.,2
3014,Vezina,3
3015,Chad M.,2
3016,Strand,3
3017,Douglas W.,2
3018,2235793668,1
3019,https://datasets.cellxgene.cziscience.com/04019af8-aaf3-4462-aa32-ef07c0b90119.h5ad,1
3020,1455968676,1
3021,https://datasets.cellxgene.cziscience.com/04019af8-aaf3-4462-aa32-ef07c0b90119.rds,1
3022,cytotoxic T cell,3
3023,CL:0000910,3
3024,kidney collecting duct intercalated cell,130
3025,CL:1001432,130
3026,kidney collecting duct principal cell,140
3027,CL:1001431,140
3028,kidney interstitial alternatively activated macrophage,3
3029,CL:1000695,3
3030,kidney interstitial cell,2
3031,CL:1000500,2
3032,kidney loop of Henle thin ascending limb epithelial cell,7
3033,CL:1001107,7
3034,kidney loop of Henle thin descending limb epithelial cell,15
3035,CL:1001111,15
3036,mononuclear phagocyte,7
3037,CL:0000113,7
3038,"plasmacytoid dendritic cell, human",13
3039,CL:0001058,13
3040,eighth decade human stage,66
3041,HsapDv:0000242,66
3042,acute kidney failure,3
3043,MONDO:0002492,3
3044,chronic kidney disease,3
3045,MONDO:0005300,3
3046,kidney,127
3047,UBERON:0002113,127
3048,3039646836,1
3049,https://datasets.cellxgene.cziscience.com/6568e80d-b8d8-4a5a-a325-065848e96471.h5ad,1
3050,3171025885,1
3051,https://datasets.cellxgene.cziscience.com/6568e80d-b8d8-4a5a-a325-065848e96471.rds,1
3052,kidney interstitial fibroblast,137
3053,CL:1000692,137
3054,lymphocyte,49
3055,CL:0000542,49
3056,neural cell,18
3057,CL:0002319,18
3058,papillary tips cell,2
3059,CL:1000597,2
3060,renal interstitial pericyte,3
3061,CL:1001318,3
3062,43-year-old human stage,67
3063,HsapDv:0000137,67
3064,renal medulla,30
3065,UBERON:0000362,30
3066,renal papilla,2
3067,UBERON:0001228,2
3068,1623010539,1
3069,https://datasets.cellxgene.cziscience.com/bf5607d5-82c3-46f4-8f1b-a060ba95de2e.h5ad,1
3070,1634367108,1
3071,https://datasets.cellxgene.cziscience.com/bf5607d5-82c3-46f4-8f1b-a060ba95de2e.rds,1
3072,Lake,3
3073,Blue B.,2
3074,Rajasree,1
3075,Winfree,1
3076,Seth,1
3077,Qiwen,3
3078,Ferreira,3
3079,Ricardo Melo,1
3080,Kalhor,1
3081,Kian,1
3082,Barwinska,1
3083,Daria,2
3084,Otto,2
3085,Edgar A.,1
3086,Ferkowicz,1
3087,Diep,2
3088,Dinh,2
3089,Plongthongkum,2
3090,Nongluk,2
3091,Knoten,1
3092,Amanda,6
3093,Urata,1
3094,Laura H.,1
3095,Naik,1
3096,Abhijit S.,1
3097,Eddy,1
3098,Sean,3
3099,Bo,4
3100,Salamon,1
3101,Diane,1
3102,James C.,1
3103,Xin,3
3104,Balderrama,2
3105,Karol S.,1
3106,Hoover,1
3107,Paul J.,1
3108,Murray,4
3109,Evan,5
3110,Marshall,4
3111,Jamie L.,3
3112,Noel,2
3113,Teia,2
3114,Vijayan,1
3115,Anitha,1
3116,Hartman,1
3117,Austin,1
3118,Fei,6
3119,Rosas,1
3120,Sylvia E.,1
3121,Francis P.,1
3122,Palevsky,1
3123,Paul M.,1
3124,Kiryluk,1
3125,Sedor,1
3126,John R.,7
3127,Toto,1
3128,Robert D.,1
3129,Parikh,3
3130,Chirag R.,1
3131,Eric H.,1
3132,Greka,3
3133,Macosko,7
3134,Evan Z.,6
3135,Kharchenko,3
3136,Peter V.,3
3137,Gaut,1
3138,Joseph P.,1
3139,Hodgin,1
3140,Jeffrey B.,2
3141,Knight,2
3142,Richard,5
3143,Lecker,1
3144,Stewart H.,1
3145,Stillman,1
3146,Amodu,1
3147,Afolarin A.,1
3148,Ilori,1
3149,Titlayo,1
3150,Maikhor,1
3151,Shana,1
3152,Schmidt,3
3153,Insa,1
3154,McMahon,1
3155,Gearoid M.,1
3156,Weins,2
3157,Astrid,7
3158,Lakeshia,1
3159,Gonzalez-Vicente,1
3160,Agustin,1
3161,Taliercio,1
3162,O’toole,1
3163,John,9
3164,Poggio,1
3165,Emilio,1
3166,Cooperman,1
3167,Leslie,2
3168,Jolly,2
3169,Stacey,2
3170,Herlitz,1
3171,Leal,1
3172,Palmer,2
3173,Ellen,1
3174,Sendrey,1
3175,Dianna,1
3176,Spates-Harden,1
3177,Kassandra,1
3178,Appelbaum,1
3179,Barasch,1
3180,Jonathan M.,3
3181,Bomback,1
3182,Andrew S.,2
3183,D’Agati,1
3184,Vivette D.,1
3185,Mehl,1
3186,Karla,1
3187,Canetta,1
3188,Pietro A.,1
3189,Shang,1
3190,Ning,1
3191,Balderes,1
3192,Olivia,6
3193,Kudose,1
3194,Satoru,1
3195,Barisoni,1
3196,Alexandrov,2
3197,Theodore,2
3198,Cheng,10
3199,Yinghua,1
3200,Dunn,1
3201,Kenneth W.,1
3202,Katherine J.,1
3203,Sutton,1
3204,Timothy A.,2
3205,Wen,4
3206,Yumeng,1
3207,Corona-Villalobos,1
3208,Celia P.,1
3209,Menez,1
3210,Rosenberg,2
3211,Atta,1
3212,Mohammed,1
3213,Johansen,3
3214,Camille,4
3215,Roy,3
3216,Neil,9
3217,Mark,7
3218,Azeloglu,1
3219,Evren U.,1
3220,Cijang,1
3221,Iyengar,1
3222,Ravi,2
3223,Hansen,2
3224,Jens,1
3225,Xiong,3
3226,Yuguang,1
3227,Rovin,1
3228,Brad,1
3229,Samir,1
3230,Madhavan,1
3231,Sethu M.,1
3232,Anderton,1
3233,Christopher R.,3
3234,Pasa-Tolic,1
3235,Ljiljana,1
3236,Velickovic,1
3237,Dusan,1
3238,Troyanskaya,1
3239,Olga,2
3240,Sealfon,1
3241,Tuttle,1
3242,Katherine R.,1
3243,Laszik,1
3244,Zoltan G.,1
3245,Nolan,2
3246,Garry,1
3247,Sarwal,1
3248,Minnie,1
3249,Anjani,1
3250,Kavya,1
3251,Sigdel,1
3252,Tara,1
3253,Ascani,1
3254,Balis,1
3255,Ulysses G. J.,1
3256,Lienczewski,1
3257,Chrysta,1
3258,Steck,1
3259,Becky,1
3260,Yougqun,1
3261,Schaub,1
3262,Blanc,1
3263,Victoria M.,2
3264,Murugan,1
3265,Raghavan,1
3266,Randhawa,1
3267,Parmjeet,1
3268,Rosengart,1
3269,Tublin,1
3270,Mitchell,5
3271,Vita,1
3272,Tina,1
3273,Kellum,1
3274,John A.,4
3275,Hall,1
3276,Daniel E.,1
3277,Elder,1
3278,Michele M.,1
3279,Winters,1
3280,Gilliam,1
3281,Alpers,1
3282,Charles E.,2
3283,Blank,1
3284,Kristina N.,1
3285,Carson,1
3286,Jonas,1
3287,De Boer,1
3288,Ian H.,1
3289,Dighe,1
3290,Ashveena L.,1
3291,Himmelfarb,1
3292,Mooney,1
3293,Sean D.,2
3294,Shankland,1
3295,Kayleen,1
3296,Dowd,1
3297,Frederick,2
3298,McClelland,1
3299,Robyn L.,1
3300,Hoofnagle,1
3301,Andrew N.,1
3302,Wilcox,1
3303,Bansal,3
3304,Shweta,1
3305,Kumar,7
3306,Venkatachalam,1
3307,Manjeri,1
3308,Guanshi,1
3309,Pamreddy,1
3310,Annapurna,1
3311,Kakade,1
3312,Vijaykumar R.,1
3313,Moledina,1
3314,Dennis,1
3315,Shaw,2
3316,Melissa M.,1
3317,Ugwuowo,1
3318,Ugochukwu,1
3319,Arora,1
3320,Tanima,1
3321,Ardayfio,1
3322,Bebiak,1
3323,Jack,3
3324,Keith,2
3325,Campbell,3
3326,Catherine E.,1
3327,Saul,1
3328,Shpigel,1
3329,Stutzke,1
3330,Christy,2
3331,Koewler,1
3332,Robert,8
3333,Taneisha,1
3334,Hayashi,2
3335,Lynda,2
3336,Jefferson,1
3337,Nichole,1
3338,Pinkeney,1
3339,Roberts,10
3340,Glenda V.,1
3341,Eadon,1
3342,Michael T.,1
3343,Dagher,1
3344,Pierre C.,1
3345,El-Achkar,1
3346,Tarek M.,1
3347,Kretzler,1
3348,Matthias,6
3349,Sanjay,3
3350,KPMP Consortium,1
3351,Smart-seq2,63
3352,EFO:0008931,63
3353,830986153,1
3354,https://datasets.cellxgene.cziscience.com/e35c59f5-1933-4597-88ed-55bec4b03367.h5ad,1
3355,826268901,1
3356,https://datasets.cellxgene.cziscience.com/e35c59f5-1933-4597-88ed-55bec4b03367.rds,1
3357,Hofbauer cell,5
3358,CL:3000001,5
3359,decidual cell,1
3360,CL:2000002,1
3361,"decidual natural killer cell, human",8
3362,CL:0002343,8
3363,extravillous trophoblast,16
3364,CL:0008036,16
3365,placental villous trophoblast,12
3366,CL:2000060,12
3367,syncytiotrophoblast cell,14
3368,CL:0000525,14
3369,10th week post-fertilization human stage,39
3370,HsapDv:0000047,39
3371,Carnegie stage 14,3
3372,HsapDv:0000021,3
3373,Carnegie stage 18,10
3374,HsapDv:0000025,10
3375,Carnegie stage 22,24
3376,HsapDv:0000029,24
3377,Carnegie stage 23,20
3378,HsapDv:0000030,20
3379,decidua,3
3380,UBERON:0002450,3
3381,placenta,6
3382,UBERON:0001987,6
3383,Efremova,4
3384,Mirjana,4
3385,Botting,10
3386,Rachel A.,10
3387,Turco,4
3388,Margherita Y.,3
3389,Miquel,1
3390,Jong-Eun,5
3391,Stephenson,9
3392,Emily,15
3393,Polański,3
3394,Goncalves,1
3395,Angela,3
3396,Lucy,3
3397,Holmqvist,1
3398,Staffan,1
3399,Henriksson,1
3400,Johan,2
3401,Zou,4
3402,Sharkey,1
3403,Andrew M.,1
3404,Millar,2
3405,Ben,4
3406,Innes,2
3407,Barbara,5
3408,Wood,1
3409,Payne,2
3410,Rebecca P.,2
3411,Ivarsson,1
3412,Martin A.,1
3413,Lisgo,9
3414,Steve,1
3415,Filby,6
3416,Rowitch,1
3417,David H.,1
3418,Bulmer,1
3419,Judith N.,1
3420,Wright,2
3421,Gavin J.,2
3422,Stubbington,2
3423,Michael J. T.,1
3424,Haniffa,12
3425,Muzlifah,12
3426,Moffett,4
3427,Ashley,8
3428,4399860108,1
3429,https://datasets.cellxgene.cziscience.com/e1239e77-732c-4dc6-9a4c-c9bb72607c61.h5ad,1
3430,4197406219,1
3431,https://datasets.cellxgene.cziscience.com/e1239e77-732c-4dc6-9a4c-c9bb72607c61.rds,1
3432,hematopoietic precursor cell,9
3433,CL:0008001,9
3434,peripheral blood mononuclear cell,1
3435,CL:2000001,1
3436,transitional stage B cell,8
3437,CL:0000818,8
3438,19-year-old human stage,10
3439,HsapDv:0000113,10
3440,20-year-old human stage,13
3441,HsapDv:0000114,13
3442,25-year-old human stage,24
3443,HsapDv:0000119,24
3444,33-year-old human stage,31
3445,HsapDv:0000127,31
3446,80-year-old human stage,75
3447,HsapDv:0000206,75
3448,83-year-old human stage,90
3449,HsapDv:0000209,90
3450,84-year-old human stage,84
3451,HsapDv:0000210,84
3452,85-year-old human stage,70
3453,HsapDv:0000211,70
3454,86-year-old human stage,63
3455,HsapDv:0000212,63
3456,88-year-old human stage,64
3457,HsapDv:0000214,64
3458,90-year-old human stage,12
3459,HsapDv:0000216,12
3460,91-year-old human stage,11
3461,HsapDv:0000217,11
3462,93-year-old human stage,1
3463,HsapDv:0000219,1
3464,94-year-old human stage,1
3465,HsapDv:0000220,1
3466,95-year-old human stage,1
3467,HsapDv:0000221,1
3468,96-year-old human stage,3
3469,HsapDv:0000222,3
3470,97-year-old human stage,1
3471,HsapDv:0000223,1
3472,Yazar,1
3473,Seyhan,1
3474,Alquicira-Hernandez,1
3475,Wing,1
3476,Kristof,1
3477,Senabouth,2
3478,Anne,4
3479,Gordon,4
3480,M. Grace,2
3481,Andersen,2
3482,Lu,11
3483,Qinyi,1
3484,Rowson,1
3485,Antonia,2
3486,Thomas R. P.,1
3487,Clarke,4
3488,Maccora,1
3489,Katia,1
3490,Christine,12
3491,Cook,1
3492,Anthony L.,1
3493,Ye,5
3494,Chun Jimmie,3
3495,Fairfax,2
3496,Kirsten A.,1
3497,Hewitt,2
3498,Alex W.,1
3499,Powell,4
3500,Joseph E.,3
3501,55908219,1
3502,https://datasets.cellxgene.cziscience.com/57c634b6-ea35-465b-9918-e3411f1ca50b.h5ad,1
3503,52084020,1
3504,https://datasets.cellxgene.cziscience.com/57c634b6-ea35-465b-9918-e3411f1ca50b.rds,1
3505,macroglial cell,9
3506,CL:0000126,9
3507,retinal bipolar neuron,12
3508,CL:0000748,12
3509,retinal blood vessel endothelial cell,4
3510,CL:0002585,4
3511,macula lutea,6
3512,UBERON:0000053,6
3513,peripheral region of retina,22
3514,UBERON:0013682,22
3515,Madhvi,1
3516,Mohammadi,1
3517,Shahin,1
3518,Davila-Velderrain,1
3519,Goods,1
3520,Brittany A.,1
3521,Cadwell,2
3522,Tanina D.,1
3523,Xing,5
3524,Stemmer-Rachamimov,1
3525,Anat,1
3526,Alex K.,4
3527,Love,1
3528,John Christopher,1
3529,Kellis,1
3530,Manolis,1
3531,Hafler,1
3532,Brian P.,1
3533,Slide-seqV2,223
3534,EFO:0030062,223
3535,60474741,1
3536,https://datasets.cellxgene.cziscience.com/69806e38-86fc-4422-94ed-ca224e5e98ef.h5ad,1
3537,55036540,1
3538,https://datasets.cellxgene.cziscience.com/69806e38-86fc-4422-94ed-ca224e5e98ef.rds,1
3539,blood vessel smooth muscle cell,129
3540,CL:0019018,129
3541,5920633,1
3542,https://datasets.cellxgene.cziscience.com/8b19d65e-0da3-4622-8fdd-ddcfaf899ea3.h5ad,1
3543,3712394,1
3544,https://datasets.cellxgene.cziscience.com/8b19d65e-0da3-4622-8fdd-ddcfaf899ea3.rds,1
3545,kidney granular cell,85
3546,CL:0000648,85
3547,13 weeks,55
3548,MmusDv:0000057,55
3549,diabetic kidney disease,26
3550,MONDO:0005016,26
3551,30704354,1
3552,https://datasets.cellxgene.cziscience.com/7cd17609-ba3f-4662-9805-e15710ceac69.h5ad,1
3553,26060419,1
3554,https://datasets.cellxgene.cziscience.com/7cd17609-ba3f-4662-9805-e15710ceac69.rds,1
3555,macula densa epithelial cell,61
3556,CL:1000850,61
3557,11937544,1
3558,https://datasets.cellxgene.cziscience.com/27c3016a-69c1-4f6a-9a6d-764072411cc6.h5ad,1
3559,9326832,1
3560,https://datasets.cellxgene.cziscience.com/27c3016a-69c1-4f6a-9a6d-764072411cc6.rds,1
3561,6 month-old stage,37
3562,MmusDv:0000077,37
3563,autosomal dominant polycystic kidney disease,24
3564,MONDO:0004691,24
3565,37120479,1
3566,https://datasets.cellxgene.cziscience.com/144f1990-1a61-4ee4-8195-ad5d8c2fcd35.h5ad,1
3567,32231490,1
3568,https://datasets.cellxgene.cziscience.com/144f1990-1a61-4ee4-8195-ad5d8c2fcd35.rds,1
3569,24118090,1
3570,https://datasets.cellxgene.cziscience.com/3328a0e2-bed6-4185-abdb-0afc4abe9a49.h5ad,1
3571,19073118,1
3572,https://datasets.cellxgene.cziscience.com/3328a0e2-bed6-4185-abdb-0afc4abe9a49.rds,1
3573,17540114,1
3574,https://datasets.cellxgene.cziscience.com/492dea85-768e-4b6d-b0d7-a4813f2ce1de.h5ad,1
3575,15126959,1
3576,https://datasets.cellxgene.cziscience.com/492dea85-768e-4b6d-b0d7-a4813f2ce1de.rds,1
3577,14887043,1
3578,https://datasets.cellxgene.cziscience.com/2cfebe49-2ed0-47c3-88b7-37d6a71f73e9.h5ad,1
3579,11871245,1
3580,https://datasets.cellxgene.cziscience.com/2cfebe49-2ed0-47c3-88b7-37d6a71f73e9.rds,1
3581,24625279,1
3582,https://datasets.cellxgene.cziscience.com/9c3fbfa5-9220-4ea3-acdd-4d7903975efc.h5ad,1
3583,20552295,1
3584,https://datasets.cellxgene.cziscience.com/9c3fbfa5-9220-4ea3-acdd-4d7903975efc.rds,1
3585,805759204,1
3586,https://datasets.cellxgene.cziscience.com/89cf8c53-73d2-4af9-897f-2fb031287142.h5ad,1
3587,740272916,1
3588,https://datasets.cellxgene.cziscience.com/89cf8c53-73d2-4af9-897f-2fb031287142.rds,1
3589,37863919,1
3590,https://datasets.cellxgene.cziscience.com/a8ac1b93-fb3e-4956-8ba1-1679e381b2fc.h5ad,1
3591,32940557,1
3592,https://datasets.cellxgene.cziscience.com/a8ac1b93-fb3e-4956-8ba1-1679e381b2fc.rds,1
3593,16526380,1
3594,https://datasets.cellxgene.cziscience.com/74e994b9-3639-4fd1-930f-3a9794a99ef7.h5ad,1
3595,13499870,1
3596,https://datasets.cellxgene.cziscience.com/74e994b9-3639-4fd1-930f-3a9794a99ef7.rds,1
3597,24065659,1
3598,https://datasets.cellxgene.cziscience.com/70a26408-2791-4536-b936-8b64e21d8801.h5ad,1
3599,20255031,1
3600,https://datasets.cellxgene.cziscience.com/70a26408-2791-4536-b936-8b64e21d8801.rds,1
3601,30198743,1
3602,https://datasets.cellxgene.cziscience.com/d688512a-90b6-4fe1-9658-369e946001ae.h5ad,1
3603,25163800,1
3604,https://datasets.cellxgene.cziscience.com/d688512a-90b6-4fe1-9658-369e946001ae.rds,1
3605,27533820,1
3606,https://datasets.cellxgene.cziscience.com/95c9e7bd-8799-4a43-8f6b-43059cdf358b.h5ad,1
3607,23156800,1
3608,https://datasets.cellxgene.cziscience.com/95c9e7bd-8799-4a43-8f6b-43059cdf358b.rds,1
3609,28801417,1
3610,https://datasets.cellxgene.cziscience.com/d6df4c16-543f-45ea-9333-3602224c7dbd.h5ad,1
3611,24376128,1
3612,https://datasets.cellxgene.cziscience.com/d6df4c16-543f-45ea-9333-3602224c7dbd.rds,1
3613,15096015,1
3614,https://datasets.cellxgene.cziscience.com/ef51660c-46a1-4019-ba52-1090173756b6.h5ad,1
3615,11973698,1
3616,https://datasets.cellxgene.cziscience.com/ef51660c-46a1-4019-ba52-1090173756b6.rds,1
3617,23820705,1
3618,https://datasets.cellxgene.cziscience.com/e97b3ea3-01ee-4e05-bdee-b65b2c8fa53f.h5ad,1
3619,20604107,1
3620,https://datasets.cellxgene.cziscience.com/e97b3ea3-01ee-4e05-bdee-b65b2c8fa53f.rds,1
3621,7187403,1
3622,https://datasets.cellxgene.cziscience.com/2808e344-509e-4881-9f22-48b3fbef1b69.h5ad,1
3623,4935859,1
3624,https://datasets.cellxgene.cziscience.com/2808e344-509e-4881-9f22-48b3fbef1b69.rds,1
3625,23861732,1
3626,https://datasets.cellxgene.cziscience.com/2c9f4cd8-7f30-464b-b07e-c1e562e6ae61.h5ad,1
3627,19690202,1
3628,https://datasets.cellxgene.cziscience.com/2c9f4cd8-7f30-464b-b07e-c1e562e6ae61.rds,1
3629,20064137,1
3630,https://datasets.cellxgene.cziscience.com/1f158193-eb67-46ae-8c88-fd333b506218.h5ad,1
3631,16410246,1
3632,https://datasets.cellxgene.cziscience.com/1f158193-eb67-46ae-8c88-fd333b506218.rds,1
3633,kidney loop of Henle epithelial cell,12
3634,CL:1000909,12
3635,22674220,1
3636,https://datasets.cellxgene.cziscience.com/be1f769f-18fc-403d-af27-efc603f35fa8.h5ad,1
3637,18850069,1
3638,https://datasets.cellxgene.cziscience.com/be1f769f-18fc-403d-af27-efc603f35fa8.rds,1
3639,urothelial cell,5
3640,CL:0000731,5
3641,24396748,1
3642,https://datasets.cellxgene.cziscience.com/f62e01b2-6ab8-461b-a2ab-87b1a7e0c6e6.h5ad,1
3643,20632090,1
3644,https://datasets.cellxgene.cziscience.com/f62e01b2-6ab8-461b-a2ab-87b1a7e0c6e6.rds,1
3645,16404288,1
3646,https://datasets.cellxgene.cziscience.com/8b374ae0-f3b8-41f9-aa77-53516d81af89.h5ad,1
3647,13031327,1
3648,https://datasets.cellxgene.cziscience.com/8b374ae0-f3b8-41f9-aa77-53516d81af89.rds,1
3649,7811243,1
3650,https://datasets.cellxgene.cziscience.com/033a56f7-3096-4b97-b5fc-8463daccdc1b.h5ad,1
3651,5308210,1
3652,https://datasets.cellxgene.cziscience.com/033a56f7-3096-4b97-b5fc-8463daccdc1b.rds,1
3653,13139840,1
3654,https://datasets.cellxgene.cziscience.com/eb26333d-e39e-44eb-8653-ecef0489653e.h5ad,1
3655,10657114,1
3656,https://datasets.cellxgene.cziscience.com/eb26333d-e39e-44eb-8653-ecef0489653e.rds,1
3657,44930309,1
3658,https://datasets.cellxgene.cziscience.com/2ea61b91-417c-4e39-8cd4-437f709f8da0.h5ad,1
3659,39312490,1
3660,https://datasets.cellxgene.cziscience.com/2ea61b91-417c-4e39-8cd4-437f709f8da0.rds,1
3661,14457734,1
3662,https://datasets.cellxgene.cziscience.com/50318250-8b20-4c57-8521-920825addb27.h5ad,1
3663,11199142,1
3664,https://datasets.cellxgene.cziscience.com/50318250-8b20-4c57-8521-920825addb27.rds,1
3665,24290879,1
3666,https://datasets.cellxgene.cziscience.com/186c66a2-7774-4fd3-b586-404a4e083686.h5ad,1
3667,20121161,1
3668,https://datasets.cellxgene.cziscience.com/186c66a2-7774-4fd3-b586-404a4e083686.rds,1
3669,50748858,1
3670,https://datasets.cellxgene.cziscience.com/77e4bc0b-7163-4043-96eb-1d7a414fa714.h5ad,1
3671,45019515,1
3672,https://datasets.cellxgene.cziscience.com/77e4bc0b-7163-4043-96eb-1d7a414fa714.rds,1
3673,9388425,1
3674,https://datasets.cellxgene.cziscience.com/2c649fe1-5477-4ca1-836a-35375ca57b8f.h5ad,1
3675,6692666,1
3676,https://datasets.cellxgene.cziscience.com/2c649fe1-5477-4ca1-836a-35375ca57b8f.rds,1
3677,22074173,1
3678,https://datasets.cellxgene.cziscience.com/ed2949b0-b5e1-44ca-86b9-a52e58589ff8.h5ad,1
3679,17914696,1
3680,https://datasets.cellxgene.cziscience.com/ed2949b0-b5e1-44ca-86b9-a52e58589ff8.rds,1
3681,18146121,1
3682,https://datasets.cellxgene.cziscience.com/080f7726-3ed6-4592-b9cd-7abbff6c529d.h5ad,1
3683,14947351,1
3684,https://datasets.cellxgene.cziscience.com/080f7726-3ed6-4592-b9cd-7abbff6c529d.rds,1
3685,4634491,1
3686,https://datasets.cellxgene.cziscience.com/488d6e3b-df20-46b4-8635-e8d2e8b12cbd.h5ad,1
3687,2682991,1
3688,https://datasets.cellxgene.cziscience.com/488d6e3b-df20-46b4-8635-e8d2e8b12cbd.rds,1
3689,17865098,1
3690,https://datasets.cellxgene.cziscience.com/f4fb9e41-19ed-4ecb-b891-9d6997b7c000.h5ad,1
3691,14505383,1
3692,https://datasets.cellxgene.cziscience.com/f4fb9e41-19ed-4ecb-b891-9d6997b7c000.rds,1
3693,4368540,1
3694,https://datasets.cellxgene.cziscience.com/a0057e04-16de-4930-97c3-10defaacbdbd.h5ad,1
3695,2528742,1
3696,https://datasets.cellxgene.cziscience.com/a0057e04-16de-4930-97c3-10defaacbdbd.rds,1
3697,16310773,1
3698,https://datasets.cellxgene.cziscience.com/2650e0b4-c992-428c-a7e9-1af2151a8a23.h5ad,1
3699,12837466,1
3700,https://datasets.cellxgene.cziscience.com/2650e0b4-c992-428c-a7e9-1af2151a8a23.rds,1
3701,22974443,1
3702,https://datasets.cellxgene.cziscience.com/f9150ec8-3dd6-49ed-b15a-619ac6796f72.h5ad,1
3703,18821390,1
3704,https://datasets.cellxgene.cziscience.com/f9150ec8-3dd6-49ed-b15a-619ac6796f72.rds,1
3705,18747907,1
3706,https://datasets.cellxgene.cziscience.com/715c7ed9-d266-4b3e-b265-5f92c54001e2.h5ad,1
3707,15300622,1
3708,https://datasets.cellxgene.cziscience.com/715c7ed9-d266-4b3e-b265-5f92c54001e2.rds,1
3709,16490865,1
