,Key,Count
426,10.1038/s41586-022-05060-x,1
427,Spatial multi-omic map of human myocardial infarction,1
428,2022-08-11T13:54:22.931594+00:00,1
429,2023-12-13T20:51:25.601250+00:00,1
430,625f6bf4-2f33-4942-962e-35243d284837,1
431,https://cellxgene.cziscience.com/collections/625f6bf4-2f33-4942-962e-35243d284837,1
432,0c0d607f-00b8-4f3d-8fa7-8685a8920313,1
433,LungMAP,3
434,a5wang@health.ucsd.edu,1
435,Allen Wang,1
436,2023-12-12T00:59:51.287868+00:00,1
437,"Large-scale snRNA-seq dataset (46,500 nucle) of the human lung from healthy donors of ~30 weeks, ~3 years and ~30 years of age. Focusing on genes implicated in SARS-CoV-2 cell entry, we observed an increase in the proportion of alveolar epithelial cells expressing ACE2 and TMPRSS2 in adult compared to young lungs. Consistent with expression dynamics, 10 chromatin peaks linked to TMPRSS2 exhibited significantly increased activity with age and harbored IRF and STAT binding sites. Furthermore, we identified 14 common sequence variants in age-increasing peaks with predicted regulatory function, including several associated with respiratory traits and TMPRSS2 expression. Our findings reveal a plausible contributor to why children are more resistant to COVID-19 and provide an epigenomic basis for transferring this resistance to older populations.",1
438,10.7554/eLife.62522,1
439,LungMAP — Human data from a broad age healthy donor group,1
440,2021-03-16T23:28:52.113454+00:00,1
441,2023-12-13T20:50:33.567879+00:00,1
442,be21c2d1-2392-47d0-96fb-c625d115e0dc,1
443,https://cellxgene.cziscience.com/collections/be21c2d1-2392-47d0-96fb-c625d115e0dc,1
444,a880f153-3e1d-40ae-8e45-d8a63aa891a2,1
445,mgreen5@mdanderson.org,4
446,"Michael R. Green, PhD",4
447,2023-12-11T19:13:11.725759+00:00,1
448,"Remnant cells were obtained from axicabtagene ciloleucel infusion products given as standard of care therapy to relapsed/refractor large B-cell lymphoma patients, and loaded onto a 10X Chromium for single cell RNA-sequencing using 5’ chemistry.",2
449,10.1038/s41591-020-1061-7,1
450,Single cell RNA sequencing of CD19 CAR T-cell infusion products,1
451,2022-05-20T13:47:29.620293+00:00,1
452,2023-12-13T20:50:28.392077+00:00,1
453,ddfad306-714d-4cc0-9985-d9072820c530,1
454,https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,1
455,137e371e-7695-4bdc-adb9-b3695dd84ce2,1
456,m.a.haniffa@newcastle.ac.uk,1
457,Muzlifah Haniffa,2
458,2023-12-12T10:21:50.927694+00:00,1
459,"Analysis of human blood immune cells provides insights into the coordinated response to viral infections such as severe acute respiratory syndrome coronavirus 2, which causes coronavirus disease 2019 (COVID-19). We performed single-cell transcriptome, surface proteome and T and B lymphocyte antigen receptor analyses of over 780,000 peripheral blood mononuclear cells from a cross-sectional cohort of 130 patients with varying severities of COVID-19. We identified expansion of nonclassical monocytes expressing complement transcripts (CD16+C1QA/B/C+) that sequester platelets and were predicted to replenish the alveolar macrophage pool in COVID-19. Early, uncommitted CD34+ hematopoietic stem/progenitor cells were primed toward megakaryopoiesis, accompanied by expanded megakaryocyte-committed progenitors and increased platelet activation. Clonally expanded CD8+ T cells and an increased ratio of CD8+ effector T cells to effector memory T cells characterized severe disease, while circulating follicular helper T cells accompanied mild disease. We observed a relative loss of IgA2 in symptomatic disease despite an overall expansion of plasmablasts and plasma cells. Our study highlights the coordinated immune response that contributes to COVID-19 pathogenesis and reveals discrete cellular components that can be targeted for therapy.",1
460,10.1038/s41591-021-01329-2,1
461,Single-cell multi-omics analysis of the immune response in COVID-19,1
462,2021-12-09T22:27:02.399675+00:00,1
463,2023-12-13T20:50:44.596880+00:00,1
464,7651ac1a-f947-463a-9223-a9e408a41989,1
465,https://cellxgene.cziscience.com/collections/7651ac1a-f947-463a-9223-a9e408a41989,1
466,46360952-ed3a-4b15-a9bc-7d0a2991e5d1,1
467,European Union’s Horizon 2020,9
468,shalev.itzkovitz@weizmann.ac.il,1
469,Shalev Itzkovitz,1
470,2023-12-12T04:29:44.868518+00:00,1
471,"Single cell data of the human fetal (21 and 23 weeks of gestation age) and neonatal (2 days and 2 weeks old) small intestine. This data includes 6 subjects, 2 from each timepoint. This data is related to a Egozi et al., Nature Medicine, 2021. Background-subtracted data was normalized to the sum of UMIs, the smallest non-zero value was added to avoid zeros. Values shown are log10 transformed.",1
472,10.1038/s41591-021-01586-1,1
473,Insulin is expressed by enteroendocrine cells during human fetal development,1
474,2023-04-11T18:14:16.327838+00:00,1
475,2023-12-13T20:50:57.205913+00:00,1
476,29f92179-ca10-4309-a32b-d383d80347c1,1
477,https://cellxgene.cziscience.com/collections/29f92179-ca10-4309-a32b-d383d80347c1,1
478,07aa12d0-30a8-44d2-876a-174905316cbb,1
479,df2396@cumc.columbia.edu,1
480,Donna L. Farber,1
481,2023-12-11T20:13:20.954012+00:00,1
482,"Immune response dynamics in coronavirus disease 2019 (COVID-19) and their severe manifestations have largely been studied in circulation. Here, we examined the relationship between immune processes in the respiratory tract and circulation through longitudinal phenotypic, transcriptomic, and cytokine profiling of paired airway and blood samples from patients with severe COVID-19 relative to heathy controls. In COVID-19 airways, T cells exhibited activated, tissue-resident, and protective profiles; higher T cell frequencies correlated with survival and younger age. Myeloid cells in COVID-19 airways featured hyperinflammatory signatures, and higher frequencies of these cells correlated with mortality and older age. In COVID-19 blood, aberrant CD163+ monocytes predominated over conventional monocytes, and were found in corresponding airway samples and in damaged alveoli. High levels of myeloid chemoattractants in airways suggest recruitment of these cells through a CCL2-CCR2 chemokine axis. Our findings provide insights into immune processes driving COVID-19 lung pathology with therapeutic implications for targeting inflammation in the respiratory tract.",1
483,10.1016/j.immuni.2021.03.005,1
484,Longitudinal profiling of respiratory and systemic immune responses reveals myeloid cell-driven lung inflammation in severe COVID-19,1
485,2022-03-25T14:56:51.880250+00:00,1
486,2023-12-13T20:50:46.296542+00:00,1
487,d0e9c47b-4ce7-4f84-b182-eddcfa0b2658,1
488,https://cellxgene.cziscience.com/collections/d0e9c47b-4ce7-4f84-b182-eddcfa0b2658,1
489,921edd0b-a975-48cd-8a04-9892e8a94612,1
490,emanuel.wyler@mdc-berlin.de,1
491,Emanuel Wyler,1
492,2023-12-11T19:15:20.576943+00:00,1
493,"The coronavirus disease 2019 (COVID-19) pandemic, caused by the novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), is an ongoing global health threat with more than two million infected people since its emergence in late 2019. Detailed knowledge of the molecular biology of the infection is indispensable for understanding of the viral replication, host responses, and disease progression. We provide gene expression profiles of SARS-CoV and SARS-CoV-2 infections in three human cell lines (H1299, Caco-2 and Calu-3 cells), using bulk and single-cell transcriptomics. Small RNA profiling showed strong expression of the immunity and inflammation-associated microRNA miRNA-155 upon infection with both viruses. SARS-CoV-2 elicited approximately two-fold higher stimulation of the interferon response compared to SARS-CoV in the permissive human epithelial cell line Calu-3, and induction of cytokines such as CXCL10 or IL6. Single cell RNA sequencing data showed that canonical interferon stimulated genes such as IFIT2 or OAS2 were broadly induced, whereas interferon beta (IFNB1) and lambda (IFNL1-4) were expressed only in a subset of infected cells. In addition, temporal resolution of transcriptional responses suggested interferon regulatory factors (IRFs) activities precede that of nuclear factor-κB (NF-κB). Lastly, we identified heat shock proin 90 (HSP90) as a protein relevant for the infection. Inhibition of the HSP90 charperone activity by Tanespimycin/17-N-allylamino-17-demethoxygeldanamycin (17-AAG) resulted in a reduction of viral replication, and of TNF and IL1B mRNA levels. In summary, our study established in vitro cell culture models to study SARS-CoV-2 infection and identified HSP90 protein as potential drug target for therapeutic intervention of SARS-CoV-2 infection.",1
494,10.1016/j.isci.2021.102151,1
495,Single-cell gene expression profiling of SARS-CoV-2 infected human cell lines,1
496,2020-08-26T23:15:49.199541+00:00,1
497,2023-12-13T20:50:37.387990+00:00,1
498,fdebfda9-bb9a-4b4b-97e5-651097ea07b0,1
499,https://cellxgene.cziscience.com/collections/fdebfda9-bb9a-4b4b-97e5-651097ea07b0,1
500,af011cad-8660-4fe1-846d-e53aa61118b7,1
501,ecker@salk.edu,2
502,Joseph R. Ecker,1
503,2023-12-12T12:47:17.097886+00:00,1
504,"Description: Delineating the gene regulatory programs underlying complex cell types is fundamental for understanding brain functions in health and disease. Here, we comprehensively examine human brain cell epigenomes by probing DNA methylation and chromatin conformation at single-cell resolution in over 500,000 cells from 46 brain regions. We identified 188 cell types and characterized their molecular signatures. Integrative analyses revealed concordant changes in DNA methylation, chromatin accessibility, chromatin organization, and gene expression across cell types, cortical areas, and basal ganglia structures. With these resources, we developed scMCodes that reliably predict brain cell types using their methylation status at select genomic sites. This multimodal epigenomic brain cell atlas provides new insights into the complexity of cell type-specific gene regulation in the adult human brain",1
505,10.1126/science.adf5357,1
506,Single-Cell DNA Methylation and 3D Genome Human Brain Atlas,1
507,2023-10-13T18:36:13.074145+00:00,1
508,2023-12-13T20:51:25.007184+00:00,1
509,bacccb91-066d-4453-b70e-59de0b4598cd,1
510,https://cellxgene.cziscience.com/collections/bacccb91-066d-4453-b70e-59de0b4598cd,1
511,3b1a9028-fe06-4dbc-aa85-143c6d47244e,1
512,dmitry.velmeshev@duke.edu,1
513,Dmitry Velmeshev,1
514,2023-12-11T18:30:56.877376+00:00,1
515,"Single-nucleus RNA-seq analysis of 169 tissue samples and 106 donors across prenatal and postnatal stages of human cortical development to profile more than 700,000 nuclei.",1
516,10.1126/science.adf0834,1
517,Single-cell analysis of prenatal and postnatal human cortical development,1
518,2023-09-19T19:14:34.445718+00:00,1
519,2023-12-13T20:50:52.055912+00:00,1
520,de13e3e2-23b6-40ed-a413-e9e12d7d3910,1
521,https://cellxgene.cziscience.com/collections/de13e3e2-23b6-40ed-a413-e9e12d7d3910,1
522,9f5dd05b-0fe9-4345-82bd-3fe4de6c5022,1
523,jp24@sanger.ac.uk,1
524,Jong Eun Park,1
525,2023-12-12T06:13:13.554661+00:00,1
526,"The human thymus is the organ responsible for the maturation of many types of T cells, which are immune cells that protect us from infection. However, it is not well known how these cells develop with a full immune complement that contains the necessary variation to protect us from a variety of pathogens. By performing single-cell RNA sequencing on more than 250,000 cells, Park et al. examined the changes that occur in the thymus over the course of a human life. They found that development occurs in a coordinated manner among immune cells and with their developmental microenvironment. These data allowed for the creation of models of how T cells with different specific immune functions develop in humans.",1
527,10.1126/science.aay3224,1
528,A cell atlas of human thymic development defines T cell repertoire formation,1
529,2022-07-27T15:27:35.875722+00:00,1
530,2023-12-13T20:50:35.412627+00:00,1
531,cdfb9ead-cb58-4a53-879d-5e4ed5329e73,1
532,https://cellxgene.cziscience.com/collections/cdfb9ead-cb58-4a53-879d-5e4ed5329e73,1
533,dfba5110-ddaa-4ae4-a5e4-250febd776b3,1
534,shatteler@gmail.com,1
535,Justin Langerman,1
536,2023-12-12T02:26:14.366886+00:00,1
537,"Current smoking is associated with increased risk of severe COVID-19, but it is not clear how cigarette smoke (CS) exposure affects SARS-CoV-2 airway cell infection. We directly exposed air-liquid interface (ALI) cultures derived from primary human nonsmoker airway basal stem cells (ABSCs) to short term CS and then infected them with SARS-CoV-2. We found an increase in the number of infected airway cells after CS exposure with a lack of ABSC proliferation. Single-cell profiling of the cultures showed that the normal interferon response was reduced after CS exposure with infection. Treatment of CS-exposed ALI cultures with interferon β-1 abrogated the viral infection, suggesting one potential mechanism for more severe viral infection. Our data show that acute CS exposure allows for more severe airway epithelial disease from SARS-CoV-2 by reducing the innate immune response and ABSC proliferation and has implications for disease spread and severity in people exposed to CS.",1
538,10.1016/j.stem.2020.11.010,1
539,Direct Exposure to SARS-CoV-2 and Cigarette Smoke Increases Infection Severity and Alters the Stem Cell-Derived Airway Repair Response,1
540,2021-04-02T22:57:05.385679+00:00,1
541,2023-12-13T20:50:57.032065+00:00,1
542,8c4bcf0d-b4df-45c7-888c-74fb0013e9e7,1
543,https://cellxgene.cziscience.com/collections/8c4bcf0d-b4df-45c7-888c-74fb0013e9e7,1
544,d64ff5b4-a1b3-45d3-8d7c-606b9ffcb4d1,1
545,nsnyderm@asu.edu,1
546,Noah Snyder-Mackler,1
547,2023-12-12T10:34:33.612516+00:00,1
548,"Cataloging the diverse cellular architecture of the primate brain is crucial for understanding cognition, behavior and disease in humans. Here, we generated a brain-wide single-cell multimodal molecular atlas of the rhesus macaque brain. Altogether, we profiled 2.58M transcriptomes and 1.59M epigenomes from single nuclei sampled from 30 regions across the adult brain. Cell composition differed extensively across the brain, revealing cellular signatures of region-specific functions. We also identified 1.19M candidate regulatory elements, many novel, allowing us to explore the landscape of cis-regulatory grammar and neurological disease risk in a cell-type-specific manner. Together, this multi-omic atlas provides an open resource for investigating the evolution of the human brain and identifying novel targets for disease interventions.",1
549,10.1126/sciadv.adh1914,1
550,A single-cell transcriptomic atlas spanning the adult rhesus macaque brain,1
551,2023-09-20T15:24:26.245578+00:00,1
552,2023-12-13T20:50:58.378202+00:00,1
553,7681c7d7-0168-4892-a547-6f02a6430ace,1
554,https://cellxgene.cziscience.com/collections/7681c7d7-0168-4892-a547-6f02a6430ace,1
555,9aca8267-60cc-4d04-bf7a-1f04f1ca54df,1
556,Gut Cell Atlas,4
557,2023-12-12T05:40:39.486217+00:00,1
558,"Gastrointestinal microbiota and immune cells interact closely and display regional specificity; however, little is known about how these communities differ with location. Here, we simultaneously assess microbiota and single immune cells across the healthy, adult human colon, with paired characterization of immune cells in the mesenteric lymph nodes, to delineate colonic immune niches at steady state. We describe distinct helper T cell activation and migration profiles along the colon and characterize the transcriptional adaptation trajectory of regulatory T cells between lymphoid tissue and colon. Finally, we show increasing B cell accumulation, clonal expansion and mutational frequency from the cecum to the sigmoid colon and link this to the increasing number of reactive bacterial species.",1
559,10.1038/s41590-020-0602-z,1
560,Distinct microbial and immune niches of the human colon,1
561,2022-06-15T15:09:06.487486+00:00,1
562,2023-12-13T20:50:56.440835+00:00,1
563,20a1dadf-a3a7-4783-b311-fcff3c457763,1
564,https://cellxgene.cziscience.com/collections/20a1dadf-a3a7-4783-b311-fcff3c457763,1
565,e6d8ef75-3cb2-4013-b6f4-c1c3be01a57e,1
566,astolias@bcm.edu,1
567,Andreas S. Tolias,1
568,2023-12-12T09:45:57.226731+00:00,1
569,"Cortical neurons exhibit extreme diversity in gene expression as well as in morphological and electrophysiological properties. Most existing neural taxonomies are based on either transcriptomic or morpho-electric criteria, as it has been technically challenging to study both aspects of neuronal diversity in the same set of cells. Here we used Patch-seq to combine patch-clamp recording, biocytin staining, and single-cell RNA sequencing of more than 1,300 neurons in adult mouse primary motor cortex, providing a morpho-electric annotation of almost all transcriptomically defined neural cell types. We found that, although broad families of transcriptomic types (those expressing Vip, Pvalb, Sst and so on) had distinct and essentially non-overlapping morpho-electric phenotypes, individual transcriptomic types within the same family were not well separated in the morpho-electric space. Instead, there was a continuum of variability in morphology and electrophysiology, with neighbouring transcriptomic cell types showing similar morpho-electric features, often without clear boundaries between them. Our results suggest that neuronal types in the neocortex do not always form discrete entities. Instead, neurons form a hierarchy that consists of distinct non-overlapping branches at the level of families, but can form continuous and correlated transcriptomic and morpho-electrical landscapes within families.",1
570,10.1038/s41586-020-2907-3,1
571,Phenotypic variation of transcriptomic cell types in mouse motor cortex,1
572,2022-06-16T22:32:03.892138+00:00,1
573,2023-12-13T20:51:11.199188+00:00,1
574,ecb739c5-fe0d-4b48-81c6-217c4d64eec4,1
575,https://cellxgene.cziscience.com/collections/ecb739c5-fe0d-4b48-81c6-217c4d64eec4,1
576,9700c831-f97e-49f0-98a1-10812e302428,1
577,Sergei.Koralov@nyulangone.org,1
578,Sergei Koralov,1
579,2023-12-12T10:20:16.878355+00:00,1
580,"Both SARS-CoV-2 infection and vaccination elicit potent immune responses, but the durability and scope of immune responses remain to be elucidated. Here, we performed multimodal single- cell profiling of peripheral blood of patients with acute COVID-19 and healthy volunteers before and after receiving the SARS-CoV-2 BNT162b2 mRNA vaccine and booster, and compared the immune responses elicited by the virus and by the vaccine. Phenotypic and transcriptional profiling of immune cells, coupled with reconstruction of B cell and T cell receptor repertoires, enabled us to compare the host responses to the virus and to defined viral antigens. In COVID-19 patients, immune responses were characterized by a highly augmented interferon signature which was largely absent in vaccine recipients. We also observed a striking upregulation of cytotoxic genes in the peripheral T cells and innate-like lymphocytes in COVID-19 patients that was absent among healthy vaccinated individuals. These observations, were readily validated in an independent single-cell sequencing dataset. Analysis of B and T cell repertoires revealed that while the majority of clonal lymphocytes in COVID-19 patients were effector cells, in vaccine recipients clonal expansion was more evident among circulating memory cells. Furthermore, while clonal αβ T cell responses were observed in both COVID-19 patients and vaccine recipients, dramatic expansion of circulating clonal gdT cells was found only infected individuals. Overall, our analysis of immune responses to infection and to the mRNA vaccine revealed that while differences exist in response to infection compared to response to defined antigen, the vaccine elicits a robust adaptive immune response in the absence of severe inflammation associated with infection with notable increase in clonal B and T cell memory responses.",1
581,10.1016/j.isci.2023.108572,1
582,COVID-19 mRNA vaccine elicits a potent adaptive immune response in the absence of persistent inflammation observed in SARS-CoV-2 infection,1
583,2023-12-04T22:41:04.125989+00:00,1
584,2023-12-13T20:51:08.676653+00:00,1
585,ae1420fe-6630-46ed-8b3d-cc6056a66467,1
586,https://cellxgene.cziscience.com/collections/ae1420fe-6630-46ed-8b3d-cc6056a66467,1
587,77b589ee-9324-4dd1-9dba-8bc1a26f8ba2,1
588,emukamel@ucsd.edu,2
589,Eran Mukamel,2
590,2023-12-12T09:09:34.365642+00:00,1
591,"Single cell transcriptomics has transformed the characterization of brain cell identity by providing quantitative molecular signatures for large, unbiased samples of brain cell populations. With the proliferation of taxonomies based on individual datasets, a major challenge is to integrate and validate results toward defining biologically meaningful cell types. We used a battery of single-cell transcriptome and epigenome measurements generated by the BRAIN Initiative Cell Census Network (BICCN) to comprehensively assess the molecular signatures of cell types in the mouse primary motor cortex (MOp). We further developed computational and statistical methods to integrate these multimodal data and quantitatively validate the reproducibility of the cell types. The reference atlas, based on more than 600,000 high quality single-cell or -nucleus samples assayed by six molecular modalities, is a comprehensive molecular account of the diverse neuronal and non-neuronal cell types in MOp. Collectively, our study indicates that the mouse primary motor cortex contains over 55 neuronal cell types that are highly replicable across analysis methods, sequencing technologies, and modalities. We find many concordant multimodal markers for each cell type, as well as thousands of genes and gene regulatory elements with discrepant transcriptomic and epigenomic signatures. These data highlight the complex molecular regulation of brain cell types and will directly enable design of reagents to target specific MOp cell types for functional analysis.",1
592,10.1038/s41586-021-03500-8,1
593,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,1
594,2021-03-08T22:32:08.220340+00:00,1
595,2023-12-13T20:51:08.207831+00:00,1
596,d36ca85c-3e8b-444c-ba3e-a645040c6185,1
597,https://cellxgene.cziscience.com/collections/d36ca85c-3e8b-444c-ba3e-a645040c6185,1
598,a1455ac6-6a93-4e32-b22e-73c977dfa08f,1
599,mengjiechen@uchicago.edu,1
600,Mengjie Chen,1
601,2023-12-12T07:47:33.796455+00:00,1
602,Erica Marie Rutherford,7
603,"As part of the Human Cell Atlas initiative, we generated transcriptomic (scRNA-seq; 86,708 cells) and regulatory (scATAC-seq; 59,118 cells) profiles of the normal postmenopausal ovary and fallopian tube (FT) at single-cell resolution. In the FT, 22 cell clusters integrated into 11 cell types, including ciliated and secretory epithelial cells, while the ovary had 17 distinct cell clusters defining 6 major cell types.",1
604,10.1016/j.celrep.2022.111838,1
605,A molecular atlas of the human postmenopausal fallopian tube and ovary from single-cell RNA and ATAC sequencing,1
606,2022-10-05T20:08:09.941165+00:00,1
607,2023-12-13T20:51:10.800595+00:00,1
608,5e469121-c203-4775-962d-dcf2e5d6a472,1
609,https://cellxgene.cziscience.com/collections/5e469121-c203-4775-962d-dcf2e5d6a472,1
610,5f1714ae-0f7b-453c-9281-719c8f9bdb67,1
611,biren@ucsd.edu,1
612,Bing Ren,1
613,2023-12-12T10:03:44.271016+00:00,1
614,"The mammalian cerebrum performs high level sensory, motor control and cognitive functions through highly specialized cortical networks and subcortical nuclei. Recent surveys of mouse and human brains with single cell transcriptomics and high-throughput imaging technologies have uncovered hundreds of neuronal cell types and a variety of non-neuronal cell types distributed in different brain regions, but the cell-type-specific transcriptional regulatory programs responsible for the unique identity and function of each brain cell type have yet to be elucidated. Here, we probe the accessible chromatin in >800,000 individual nuclei from 45 regions spanning the adult mouse isocortex, olfactory bulb, hippocampus and cerebral nuclei, and use the resulting data to define 491,818 candidate cis regulatory DNA elements in 160 distinct sub-types. We link a significant fraction of them to putative target genes expressed in diverse cerebral cell types and uncover transcriptional regulators involved in a broad spectrum of molecular and cellular pathways in different neuronal and glial cell populations. Our results provide a foundation for comprehensive analysis of gene regulatory programs of the mammalian brain and assist in the interpretation of non-coding risk variants associated with various neurological disease and traits in humans.",1
615,10.1038/s41586-021-03604-1,1
616,An Atlas of Gene Regulatory Elements in Adult Mouse Cerebrum,1
617,2021-03-18T21:54:05+00:00,1
618,2023-12-13T20:51:08.912703+00:00,1
619,d86517f0-fa7e-4266-b82e-a521350d6d36,1
620,https://cellxgene.cziscience.com/collections/d86517f0-fa7e-4266-b82e-a521350d6d36,1
621,18f15fba-6b7b-45e0-a752-2cfe782f7f95,1
622,lukas.steuernagel@sf.mpg.de,1
623,Lukas Steuernagel,1
624,2024-01-18T01:43:54.778520+00:00,1
625,"The hypothalamus plays a key role in coordinating fundamental body functions. Despite recent progress in single-cell technologies, a unified catalogue and molecular characterization of the heterogeneous cell types and, specifically, neuronal subtypes in this brain region are still lacking. Here we present an integrated reference atlas “HypoMap” of the murine hypothalamus consisting of 384,925 cells, with the ability to incorporate new additional experiments. We validate HypoMap by comparing data collected from SmartSeq2 and bulk RNA sequencing of selected neuronal cell types with different degrees of cellular heterogeneity.
Please click on the blue cells below to explore the data.",1
626,10.1038/s42255-022-00657-y,1
627,HypoMap – a unified single cell gene expression atlas of the murine hypothalamus,1
628,2022-10-24T23:20:01.079937+00:00,1
629,2024-01-18T04:00:15.254719+00:00,1
630,b0f0b447-ac37-45b0-b1bf-5c0b7d871120,1
631,https://cellxgene.cziscience.com/collections/b0f0b447-ac37-45b0-b1bf-5c0b7d871120,1
632,389ea7d1-2d04-4ca8-968d-bb7ebc96b9ea,1
633,tkamath@broadinstitute.org,1
634,Tushar Kamath,1
635,2023-12-12T00:59:56.432651+00:00,1
636,"The loss of some dopamine (DA) neurons within the substantia nigra pars compacta (SNpc) is a defining pathological hallmark of Parkinson’s Disease (PD). Yet, the molecular features associated with DA neuron vulnerability have not yet been fully identified. To comprehensively characterize nigral DA neuron types and their relative vulnerabilities to PD, we developed a protocol to enrich and transcriptionally profile thousands of DA neurons from PD patients and matched controls, sampling a total of 387,483 nuclei, including 22,048 DA neuron profiles. We identified 10 populations and spatially localized each within the SNpc using Slide-seq. A single subtype, marked by the expression of the gene AGTR1 and spatially confined to the ventral tier of SNpc, was highly susceptible to loss and showed the strongest upregulation of targets of TP53 and NR2F2, nominating molecular processes associated with degeneration in vivo. This same vulnerable population was specifically enriched for the heritable risk associated with PD, highlighting the importance of cell-intrinsic pathways in determining the differential vulnerability of DA neurons to PD-associated degeneration. NB: For performing gene searches, all gene names have been capitalized.",1
637,10.1038/s41593-022-01061-1,1
638,Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease,1
639,2023-10-03T03:48:53.171083+00:00,1
640,2023-12-13T20:50:45.332130+00:00,1
641,26b5b4f6-828c-4791-b4a3-abb19e3b1952,1
642,https://cellxgene.cziscience.com/collections/26b5b4f6-828c-4791-b4a3-abb19e3b1952,1
643,12ef34a5-1eb4-49b2-b004-f57c34162c85,1
644,2023-12-12T07:55:15.107235+00:00,1
645,"Bone marrow aspirates were obtained from patients with relapsed/refractory large B cell lymphoma (rrLBCL), mononuclear cells isolated by ficoll density-gradient centrifugation, and loaded onto a 10X Chromium for single cell RNA-sequencing using 5’ chemistry without prior cryopreservation. Healthy donor bone marrow mononuclear cells were obtained from healthy allogeneic stem cell transplant donors and analyzed following viable cryopreservation.",1
646,10.1016/j.xcrm.2023.101158,1
647,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,1
648,2023-06-08T19:46:29.220949+00:00,1
649,2023-12-13T20:51:09.594579+00:00,1
650,b1a879f6-5638-48d3-8f64-f6592c1b1561,1
651,https://cellxgene.cziscience.com/collections/b1a879f6-5638-48d3-8f64-f6592c1b1561,1
652,aa814356-20ba-4066-88be-fcbf89c84899,1
653,2023-12-11T22:24:34.102385+00:00,1
654,"Single-cell genomics studies have decoded the immune cell composition of several human prenatal organs but were limited in describing the developing immune system as a distributed network across tissues. We profiled nine prenatal tissues combining single-cell RNA sequencing, antigen-receptor sequencing, and spatial transcriptomics to reconstruct the developing human immune system. This revealed the late acquisition of immune-effector functions by myeloid and lymphoid cell subsets and the maturation of monocytes and T cells before peripheral tissue seeding. Moreover, we uncovered system-wide blood and immune cell development beyond primary hematopoietic organs, characterized human prenatal B1 cells, and shed light on the origin of unconventional T cells. Our atlas provides both valuable data resources and biological insights that will facilitate cell engineering, regenerative medicine, and disease understanding.",1
655,10.1126/science.abo0510,1
656,Mapping the developing human immune system across organs,1
657,2022-10-04T23:05:32.849695+00:00,1
658,2023-12-13T20:50:41.668160+00:00,1
659,00109df5-7810-4542-8db5-2288c46e0424,1
660,https://cellxgene.cziscience.com/collections/00109df5-7810-4542-8db5-2288c46e0424,1
661,48ff7a3d-fce1-4fbf-89d7-c9f0bffdea72,1
662,sanjays@uw.edu,1
663,Sanjay Srivatsan,1
664,2023-12-11T21:19:12.139561+00:00,1
665,"High-throughput chemical screens typically use coarse assays such as cell survival,  limiting what can be learned about mechanisms of action, off-target effects, and  heterogeneous responses. Here, we introduce sci-Plex, which uses nuclear hashing to  quantify global transcriptional responses to thousands of independent perturbations at  single-cell resolution. As a proof of concept, we applied sci-Plex to screen three  cancer cell lines exposed to 188 compounds. In total, we profiled ~650,000 single-cell  transcriptomes across ~5000 independent samples in one experiment. Our results reveal  substantial intercellular heterogeneity in response to specific compounds, commonalities  in response to families of compounds, and insight into differential properties within  families. In particular, our results with histone deacetylase inhibitors support the  view that chromatin acts as an important reservoir of acetate in cancer cells.",1
666,10.1126/science.aax6234,1
667,Massively multiplex chemical transcriptomics at single-cell resolution,1
668,2020-08-26T23:15:48.209150+00:00,1
669,2023-12-13T20:50:42.767169+00:00,1
670,367d95c0-0eb0-4dae-8276-9407239421ee,1
671,https://cellxgene.cziscience.com/collections/367d95c0-0eb0-4dae-8276-9407239421ee,1
672,8d37bb1c-3f21-4e5b-a73c-6327adb57941,1
673,edl@alleninstitute.org,3
674,Ed S. Lein,1
675,2023-12-12T19:27:08.288551+00:00,1
676,"High-throughput transcriptomic and epigenomic profiling of over 450,000 single nuclei in human, marmoset monkey, and mouse primary motor cortex (M1)",1
677,10.1038/s41586-021-03465-8,1
678,"Evolution of cellular diversity in primary motor cortex of human, marmoset monkey, and mouse",1
679,2021-02-17T18:30:03.676912+00:00,1
680,2023-12-13T20:51:28.554176+00:00,1
681,6ff3401b-d72c-4940-a00c-3f0792397082,1
682,https://cellxgene.cziscience.com/collections/6ff3401b-d72c-4940-a00c-3f0792397082,1
683,3843dc30-83bb-434b-a972-12abb04341a7,1
684,roland.eils@bihealth.de,1
685,Roland Eils,1
686,2023-12-12T09:05:19.526925+00:00,1
