collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
283d65eb-dd53-496d-adb7-7570c7caa443,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,50-year-old human stage,normal,Homo sapiens,X,
283d65eb-dd53-496d-adb7-7570c7caa443,0325478a-9b52-45b5-b40a-2e2ab0d72eb1,60-year-old human stage,normal,Homo sapiens,X,
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,astrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,central nervous system macrophage
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,endothelial cell
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,ependymal cell
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,fibroblast
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,leukocyte
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,neuron
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,oligodendrocyte
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,oligodendrocyte precursor cell
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,pericyte
283d65eb-dd53-496d-adb7-7570c7caa443,00476f9f-ebc1-4b72-b541-32f912ce36ea,42-year-old human stage,normal,Homo sapiens,X,vascular associated smooth muscle cell
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,54-year-old human stage,normal,Homo sapiens,X,IgG memory B cell
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,56-year-old human stage,normal,Homo sapiens,X,IgG-negative class switched memory B cell
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,61-year-old human stage,normal,Homo sapiens,X,blood cell
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,62-year-old human stage,normal,Homo sapiens,X,classical monocyte
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,63-year-old human stage,normal,Homo sapiens,X,dendritic cell
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,67-year-old human stage,normal,Homo sapiens,X,"effector CD4-positive, alpha-beta T cell"
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,68-year-old human stage,normal,Homo sapiens,X,"effector CD8-positive, alpha-beta T cell"
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,70-year-old human stage,normal,Homo sapiens,X,erythrocyte
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,73-year-old human stage,normal,Homo sapiens,X,intermediate monocyte
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,75-year-old human stage,normal,Homo sapiens,X,natural killer cell
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,78-year-old human stage,normal,Homo sapiens,X,non-classical monocyte
4f889ffc-d4bc-4748-905b-8eb9db47a2ed,de2c780c-1747-40bd-9ccf-9588ec186cee,82-year-old human stage,normal,Homo sapiens,X,platelet
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,29-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,35-year-old human stage,normal,Homo sapiens,raw.X,pericyte
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,36-year-old human stage,normal,Homo sapiens,raw.X,smooth muscle cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,41-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,49-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,51-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,53-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,57-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,58-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,59-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,68-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,71-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,cda48edf-331d-4ada-96ea-104ccb3147dd,73-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,29-year-old human stage,normal,Homo sapiens,raw.X,T cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,35-year-old human stage,normal,Homo sapiens,raw.X,dendritic cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,36-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,41-year-old human stage,normal,Homo sapiens,raw.X,endothelial cell of lymphatic vessel
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,49-year-old human stage,normal,Homo sapiens,raw.X,fat cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,51-year-old human stage,normal,Homo sapiens,raw.X,immature NK T cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,53-year-old human stage,normal,Homo sapiens,raw.X,macrophage
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,54-year-old human stage,normal,Homo sapiens,raw.X,mast cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,57-year-old human stage,normal,Homo sapiens,raw.X,mesothelial cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,58-year-old human stage,normal,Homo sapiens,raw.X,monocyte
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,59-year-old human stage,normal,Homo sapiens,raw.X,neutrophil
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,68-year-old human stage,normal,Homo sapiens,raw.X,pericyte
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,71-year-old human stage,normal,Homo sapiens,raw.X,preadipocyte
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,73-year-old human stage,normal,Homo sapiens,raw.X,smooth muscle cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,ca46ffe6-0a26-4d8d-82fa-81722daf1102,73-year-old human stage,normal,Homo sapiens,raw.X,stromal cell of endometrium
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,24-year-old human stage,normal,Homo sapiens,raw.X,mesothelial cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,29-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,35-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,36-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,41-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,53-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,68-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b410249d-3a76-49b2-9f6f-7dede0481af6,73-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,29-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,35-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,36-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,41-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,49-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,51-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,53-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,54-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,57-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,58-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,59-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,68-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,71-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,b3be4624-0723-4f1d-846c-d31025da3718,73-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,24-year-old human stage,normal,Homo sapiens,raw.X,fat cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,29-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,35-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,36-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,41-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,51-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,53-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,57-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,58-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,68-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,3a1df9df-425e-451f-9d69-1ba7985296d9,73-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,29-year-old human stage,normal,Homo sapiens,raw.X,T cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,35-year-old human stage,normal,Homo sapiens,raw.X,dendritic cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,36-year-old human stage,normal,Homo sapiens,raw.X,immature NK T cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,41-year-old human stage,normal,Homo sapiens,raw.X,macrophage
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,49-year-old human stage,normal,Homo sapiens,raw.X,mast cell
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,51-year-old human stage,normal,Homo sapiens,raw.X,monocyte
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,53-year-old human stage,normal,Homo sapiens,raw.X,neutrophil
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,54-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,57-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,58-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,59-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,68-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,71-year-old human stage,normal,Homo sapiens,raw.X,
fe0e718d-2ee9-42cc-894b-0b490f437dfd,2a156c92-c62f-4a51-b340-9df09caa589c,73-year-old human stage,normal,Homo sapiens,raw.X,
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,29-year-old human stage,normal,Homo sapiens,raw.X,"BEST4+ intestinal epithelial cell, human"
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,45-year-old human stage,normal,Homo sapiens,raw.X,colon goblet cell
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,enterocyte of epithelium of large intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,enterocyte of epithelium of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,enteroendocrine cell of colon
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,enteroendocrine cell of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,epithelial cell of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,intestinal crypt stem cell of colon
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,intestinal crypt stem cell of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,intestinal tuft cell
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,microfold cell of epithelium of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,paneth cell of epithelium of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,progenitor cell
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,small intestine goblet cell
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,transit amplifying cell of colon
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,transit amplifying cell of small intestine
64b24fda-6591-4ce1-89e7-33eb6c43ad7b,019c7af2-c827-4454-9970-44d5e39ce068,53-year-old human stage,normal,Homo sapiens,raw.X,tuft cell of colon
71f4bccf-53d4-4c12-9e80-e73bfb89e398,9fcb0b73-c734-40a5-be9c-ace7eea401c9,22-year-old human stage,normal,Homo sapiens,raw.X,Langerhans cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,50-year-old human stage,normal,Homo sapiens,raw.X,epithelial cell of proximal tubule
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,52-year-old human stage,normal,Homo sapiens,raw.X,fibroblast
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,54-year-old human stage,normal,Homo sapiens,raw.X,kidney capillary endothelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,61-year-old human stage,normal,Homo sapiens,raw.X,kidney connecting tubule epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,mesangial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,parietal epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,podocyte
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,renal alpha-intercalated cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,renal beta-intercalated cell
9b02383a-9358-4f0f-9795-a891ec523bcc,9df60c57-fdf3-4e93-828e-fe9303f20438,62-year-old human stage,normal,Homo sapiens,raw.X,renal principal cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,50-year-old human stage,normal,Homo sapiens,raw.X,connective tissue cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,52-year-old human stage,normal,Homo sapiens,raw.X,epithelial cell of proximal tubule
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,54-year-old human stage,normal,Homo sapiens,raw.X,kidney capillary endothelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,61-year-old human stage,normal,Homo sapiens,raw.X,kidney connecting tubule epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,kidney distal convoluted tubule epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,kidney loop of Henle thick ascending limb epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,kidney proximal convoluted tubule epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,kidney proximal straight tubule epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,leukocyte
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,parietal epithelial cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,podocyte
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,renal alpha-intercalated cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,renal beta-intercalated cell
9b02383a-9358-4f0f-9795-a891ec523bcc,13a027de-ea3e-432b-9a5e-6bc7048498fc,62-year-old human stage,normal,Homo sapiens,raw.X,renal principal cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,Mueller cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,OFF-bipolar cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,ON-bipolar cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,T cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,amacrine cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,astrocyte
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,endothelial cell of vascular tree
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,fibroblast
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,mast cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,melanocyte
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,microglial cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,monocyte
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,natural killer cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,pericyte
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,retina horizontal cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,retinal cone cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,retinal ganglion cell
2f4c738f-e2f3-4553-9db2-0582a38ea4dc,ccfdcad0-7104-46b9-addf-fd66a2a15907,human late adulthood stage,normal,Homo sapiens,raw.X,retinal pigment epithelial cell
